,Grid_id,Season_year,Date,Precipitation,Elevation_Category,SPI-3
4850,18,1980,1980-10-31,7.908240999999999,2000_2500m,-0.062159282182740694
4851,18,1980,1980-11-30,33.719414,2000_2500m,0.1923239695895669
4852,18,1980,1980-12-31,84.040552,2000_2500m,1.4289854663381065
4853,18,1980,1981-01-31,11.28318,2000_2500m,1.4835224413561634
4854,18,1980,1981-02-28,20.768278000000002,2000_2500m,1.2690228112602493
4855,18,1980,1981-03-31,11.250079,2000_2500m,-0.39128521565176216
4856,18,1980,1981-04-30,19.966363,2000_2500m,-0.12324017688039557
4857,18,1980,1981-05-31,40.744251,2000_2500m,0.3946081747832563
4858,18,1981,1981-10-31,21.499958,2000_2500m,0.6235288780439976
4859,18,1981,1981-11-30,5.226464999999999,2000_2500m,0.28752204373165413
4860,18,1981,1981-12-31,24.669407,2000_2500m,-0.1404061102807953
4861,18,1981,1982-01-31,33.675546,2000_2500m,0.19061307556340318
4862,18,1981,1982-02-28,30.088283,2000_2500m,0.7534999164258637
4863,18,1981,1982-03-31,34.082838,2000_2500m,0.939286553603221
4864,18,1981,1982-04-30,21.413888,2000_2500m,0.6947747586982701
4865,18,1982,1982-10-31,8.713746,2000_2500m,0.2067620793710635
4866,18,1982,1982-11-30,21.143137,2000_2500m,-0.14406874050165006
4867,18,1982,1982-12-31,21.683118999999998,2000_2500m,-0.1361912310502827
4868,18,1982,1983-01-31,33.638031999999995,2000_2500m,0.49766841972454406
4869,18,1982,1983-02-28,7.434358,2000_2500m,0.16983648990665753
4870,18,1982,1983-03-31,17.817111,2000_2500m,0.06885084252298897
4871,18,1982,1983-04-30,7.8610370000000005,2000_2500m,-0.7584113982405855
4872,18,1983,1983-11-30,24.551586,2000_2500m,-0.1747965153777126
4873,18,1983,1983-12-31,19.651657,2000_2500m,-0.12093118696146866
4874,18,1983,1984-01-31,33.585604000000004,2000_2500m,0.5272162106770204
4875,18,1983,1984-02-29,11.468644999999999,2000_2500m,0.21920810148519684
4876,18,1983,1984-03-31,15.32607,2000_2500m,0.1083053727411191
4877,18,1983,1984-04-30,2.692348,2000_2500m,-0.9082689131322018
4878,18,1984,1984-10-31,17.616104,2000_2500m,-0.6608840496474627
4879,18,1984,1984-11-30,22.918063,2000_2500m,-0.3937557076100193
4880,18,1984,1984-12-31,42.170152,2000_2500m,0.634071265461704
4881,18,1984,1985-01-31,2.6004029999999996,2000_2500m,0.29282737050828395
4882,18,1984,1985-02-28,11.01329,2000_2500m,-0.015552770980776946
4883,18,1984,1985-03-31,7.412590000000001,2000_2500m,-1.3182565585867807
4884,18,1984,1985-04-30,26.085818,2000_2500m,-0.35183622888658117
4885,18,1985,1985-10-31,50.314889,2000_2500m,0.6576010522710659
4886,18,1985,1985-11-30,16.548341999999998,2000_2500m,0.8441425962684709
4887,18,1985,1985-12-31,2.9563639999999993,2000_2500m,0.3441131552304328
4888,18,1985,1986-01-31,18.034866,2000_2500m,-0.5903836195231724
4889,18,1985,1986-02-28,43.756881,2000_2500m,0.22026540959976612
4890,18,1985,1986-03-31,21.776002000000002,2000_2500m,0.6524087198951037
4891,18,1985,1986-04-30,20.386226,2000_2500m,0.7017284599291903
4892,18,1985,1986-05-31,50.957195,2000_2500m,0.8475060190031978
4893,18,1986,1986-10-31,18.617051,2000_2500m,0.784483804325078
4894,18,1986,1986-11-30,49.061756,2000_2500m,1.312307988005664
4895,18,1986,1986-12-31,7.645077,2000_2500m,0.47195792513682366
4896,18,1986,1987-01-31,14.316151,2000_2500m,0.37261761596316123
4897,18,1986,1987-02-28,13.085464,2000_2500m,-0.683170467895312
4898,18,1986,1987-03-31,10.047892,2000_2500m,-0.5936595560778738
4899,18,1987,1987-11-30,4.002746999999999,2000_2500m,-1.0126107063392313
4900,18,1987,1987-12-31,39.873066,2000_2500m,-0.06763622963326486
4901,18,1987,1988-01-31,27.245435,2000_2500m,0.37493101535202145
4902,18,1987,1988-02-29,11.871633,2000_2500m,0.5537297893804887
4903,18,1987,1988-03-31,22.208512,2000_2500m,0.13298404815251172
4904,18,1987,1988-04-30,17.404008,2000_2500m,-0.13782302773669167
4905,18,1988,1988-10-31,14.379796,2000_2500m,-0.06569371133170479
4906,18,1988,1988-11-30,17.185607,2000_2500m,-0.2125836023316677
4907,18,1988,1988-12-31,23.959725,2000_2500m,-0.022725736853907885
4908,18,1988,1989-01-31,45.014794,2000_2500m,0.7067338830173775
4909,18,1988,1989-02-28,17.565278000000003,2000_2500m,0.7146004158412113
4910,18,1988,1989-03-31,17.123723,2000_2500m,0.5693559832557991
4911,18,1988,1989-04-30,14.932883,2000_2500m,-0.19293931566341063
4912,18,1989,1989-10-31,20.583666,2000_2500m,-0.10428584755021464
4913,18,1989,1989-11-30,47.630738,2000_2500m,0.643494509481168
4914,18,1989,1989-12-31,16.762321,2000_2500m,0.682068879140107
4915,18,1989,1990-01-31,41.631123,2000_2500m,1.0915446209527842
4916,18,1989,1990-02-28,28.559933,2000_2500m,0.7231440180833332
4917,18,1989,1990-03-31,17.616721,2000_2500m,0.7407106417433057
4918,18,1990,1990-10-31,46.129256,2000_2500m,0.8314100833794389
4919,18,1990,1990-11-30,90.01808,2000_2500m,1.8581523764720185
4920,18,1990,1990-12-31,44.501157,2000_2500m,2.2253157298491852
4921,18,1990,1991-01-31,13.510625,2000_2500m,1.7748041534683052
4922,18,1990,1991-02-28,13.494456999999999,2000_2500m,0.3839744249505214
4923,18,1990,1991-03-31,24.076207999999998,2000_2500m,-0.14962971569303257
4924,18,1990,1991-04-30,29.050884,2000_2500m,0.26674276825464127
4925,18,1991,1991-10-31,22.822996,2000_2500m,0.4861071926516804
4926,18,1991,1991-11-30,25.075485,2000_2500m,0.5085280861218375
4927,18,1991,1991-12-31,15.227060999999999,2000_2500m,0.17928137609779013
4928,18,1991,1992-01-31,29.466843,2000_2500m,0.3429168873798477
4929,18,1991,1992-02-29,17.526095,2000_2500m,0.15610170361276243
4930,18,1991,1992-03-31,1.428478,2000_2500m,-0.22922096861982577
4931,18,1992,1992-10-31,21.866077999999998,2000_2500m,-0.4746045649489508
4932,18,1992,1992-11-30,17.174946,2000_2500m,-0.48667893580675176
4933,18,1992,1992-12-31,22.172009,2000_2500m,0.13005913073691935
4934,18,1992,1993-01-31,6.642074999999999,2000_2500m,-0.3046669080355756
4935,18,1992,1993-02-28,7.286607999999999,2000_2500m,-0.6433929186104076
4936,18,1992,1993-03-31,40.353024000000005,2000_2500m,-0.05751881126378116
4937,18,1992,1993-04-30,27.345609,2000_2500m,0.46427390576185895
4938,18,1993,1993-10-31,2.0089110000000003,2000_2500m,0.3414425104159298
4939,18,1993,1993-11-30,18.516291,2000_2500m,-0.246067789299757
4940,18,1993,1993-12-31,15.284072,2000_2500m,-0.6543084877014762
4941,18,1993,1994-01-31,23.498026,2000_2500m,0.025993770042424886
4942,18,1993,1994-02-28,28.243249000000002,2000_2500m,0.27664609740730745
4943,18,1993,1994-03-31,22.244999,2000_2500m,0.4414726914438539
4944,18,1993,1994-04-30,6.636315,2000_2500m,0.021263351204395556
4945,18,1994,1994-10-31,19.701857,2000_2500m,-0.22429668392392674
4946,18,1994,1994-11-30,19.027620000000002,2000_2500m,-0.32443709775393054
4947,18,1994,1994-12-31,28.646368,2000_2500m,0.28521010173325756
4948,18,1994,1995-01-31,10.99785,2000_2500m,0.06303442031085213
4949,18,1994,1995-02-28,23.407865,2000_2500m,0.1774093268011464
4950,18,1994,1995-03-31,19.945929,2000_2500m,-0.05554761788598961
4951,18,1994,1995-04-30,33.527363,2000_2500m,0.5070038024817937
4952,18,1994,1995-05-31,15.570903,2000_2500m,0.3255735426022179
4953,18,1995,1995-10-31,25.902231,2000_2500m,0.4646205648304314
4954,18,1995,1995-11-30,32.813134,2000_2500m,0.4483411961788847
4955,18,1995,1995-12-31,32.766358000000004,2000_2500m,0.8150091120677047
4956,18,1995,1996-01-31,26.504787,2000_2500m,0.8270090655939801
4957,18,1995,1996-02-29,9.645269,2000_2500m,0.322505100059163
4958,18,1995,1996-03-31,12.227656,2000_2500m,-0.23055337336472245
4959,18,1995,1996-04-30,37.844801,2000_2500m,0.09085157501607014
4960,18,1995,1996-05-31,26.124752,2000_2500m,0.49166984287253107
4961,18,1996,1996-11-30,26.394706,2000_2500m,0.792618562475002
4962,18,1996,1996-12-31,33.559066,2000_2500m,0.7050402001774518
4963,18,1996,1997-01-31,25.374200000000002,2000_2500m,0.6894129500036068
4964,18,1996,1997-02-28,5.874436,2000_2500m,0.22175748455257432
4965,18,1996,1997-03-31,7.227623,2000_2500m,-0.5566345440894986
4966,18,1997,1997-12-31,4.77627,2000_2500m,-1.501936244754786
4967,18,1997,1998-01-31,34.791727,2000_2500m,-0.27935182912824535
4968,18,1997,1998-02-28,2.9275249999999997,2000_2500m,-0.41798396837627516
4969,18,1997,1998-03-31,25.751773999999997,2000_2500m,0.18806631098117435
4970,18,1997,1998-04-30,2.563556,2000_2500m,-0.8341527084678227
4971,18,1998,1998-10-31,14.58273,2000_2500m,-0.4046068107501897
4972,18,1998,1998-11-30,41.706266,2000_2500m,0.06786450615717504
4973,18,1998,1998-12-31,34.224386,2000_2500m,0.7956168616637743
4974,18,1998,1999-01-31,29.523716,2000_2500m,1.0811842309747475
4975,18,1998,1999-02-28,10.276182,2000_2500m,0.44234396296560863
4976,18,1998,1999-03-31,21.368741,2000_2500m,0.12890441002437794
4977,18,1998,1999-04-30,21.117917,2000_2500m,-0.10075979021960822
4978,18,1999,1999-10-31,31.304228,2000_2500m,0.4369893109277155
4979,18,1999,1999-11-30,59.30809,2000_2500m,1.1933859464545682
4980,18,1999,1999-12-31,10.817549,2000_2500m,1.0069697994672018
4981,18,1999,2000-01-31,22.615995,2000_2500m,0.840042548544841
4982,18,1999,2000-02-29,35.136179999999996,2000_2500m,0.3141608719718725
4983,18,1999,2000-03-31,35.696011000000006,2000_2500m,0.8539850390683827
4984,18,1999,2000-04-30,18.162385999999998,2000_2500m,0.7649282082137523
4985,18,2000,2000-11-30,5.647638,2000_2500m,0.08524788314768253
4986,18,2000,2000-12-31,18.957046,2000_2500m,-0.408950314816609
4987,18,2000,2001-01-31,6.78323,2000_2500m,-0.8281630776486992
4988,18,2000,2001-02-28,24.340066,2000_2500m,-0.17924155190962893
4989,18,2000,2001-03-31,21.784869999999998,2000_2500m,-0.09658622520460744
4990,18,2000,2001-04-30,32.712734,2000_2500m,0.5503794795928959
4991,18,2001,2001-10-31,6.117843,2000_2500m,0.11446812088545527
4992,18,2001,2001-11-30,21.911309,2000_2500m,0.11777548141395623
4993,18,2001,2001-12-31,10.975028,2000_2500m,-0.5378653661819685
4994,18,2001,2002-01-31,43.465559,2000_2500m,0.49514578440901624
4995,18,2001,2002-02-28,23.438432,2000_2500m,0.5292156834581347
4996,18,2001,2002-03-31,32.100164,2000_2500m,0.9613220511155137
4997,18,2001,2002-04-30,10.666329999999999,2000_2500m,0.25648294849642306
4998,18,2002,2002-10-31,16.995085,2000_2500m,0.09201074267819616
4999,18,2002,2002-11-30,12.610749,2000_2500m,-0.4934964239146982
5000,18,2002,2002-12-31,3.798645,2000_2500m,-0.7468583469071789
5001,18,2002,2003-01-31,12.011764,2000_2500m,-0.9548101008959624
5002,18,2002,2003-02-28,14.791637,2000_2500m,-0.860851150067046
5003,18,2002,2003-03-31,21.923928,2000_2500m,-0.2199175408381208
5004,18,2003,2003-10-31,21.120234,2000_2500m,0.04055769246321559
5005,18,2003,2003-11-30,53.790112,2000_2500m,0.9198753384342117
5006,18,2003,2003-12-31,10.900953999999999,2000_2500m,0.6994865325259539
5007,18,2003,2004-01-31,37.679484,2000_2500m,1.0244832248907474
5008,18,2003,2004-02-29,2.5640579999999997,2000_2500m,-0.14777315861540105
5009,18,2003,2004-03-31,19.256565000000002,2000_2500m,0.08509076987726763
5010,18,2003,2004-04-30,1.733804,2000_2500m,-1.1848555457826535
5011,18,2004,2004-10-31,20.303306999999997,2000_2500m,-0.45845285806944525
5012,18,2004,2004-11-30,16.93482,2000_2500m,-0.5390068204675291
5013,18,2004,2004-12-31,42.399356,2000_2500m,0.5679079008735942
5014,18,2004,2005-01-31,33.471767,2000_2500m,0.8413144014350511
5015,18,2004,2005-02-28,25.683004999999998,2000_2500m,1.0092892179958144
5016,18,2004,2005-03-31,19.043154,2000_2500m,0.5362749574925997
5017,18,2005,2005-10-31,44.048599,2000_2500m,0.7604585213504546
5018,18,2005,2005-11-30,22.195827,2000_2500m,0.688569414373388
5019,18,2005,2005-12-31,13.166749,2000_2500m,0.562959963235594
5020,18,2005,2006-01-31,27.75552,2000_2500m,0.1790916865428457
5021,18,2005,2006-02-28,14.994094,2000_2500m,-0.011887393842061063
5022,18,2005,2006-03-31,25.502302,2000_2500m,0.3064871489560735
5023,18,2005,2006-04-30,23.22954,2000_2500m,0.19452767439173382
5024,18,2006,2006-10-31,6.790027,2000_2500m,-0.022816237017889842
5025,18,2006,2006-11-30,77.019515,2000_2500m,1.1099098138935195
5026,18,2006,2006-12-31,26.936631,2000_2500m,1.17606298765669
5027,18,2006,2007-01-31,19.320947,2000_2500m,1.3897858631529372
5028,18,2006,2007-02-28,28.476626,2000_2500m,0.45856295848266454
5029,18,2006,2007-03-31,67.005174,2000_2500m,1.2468565787580883
5030,18,2006,2007-04-30,3.491401,2000_2500m,0.9607349314072652
5031,18,2007,2007-10-31,21.815457,2000_2500m,0.8315315533870221
5032,18,2007,2007-11-30,30.42676,2000_2500m,-0.01694356044653315
5033,18,2007,2007-12-31,46.752961,2000_2500m,0.9611517921025503
5034,18,2007,2008-01-31,30.630193000000002,2000_2500m,1.123784282402855
5035,18,2007,2008-02-29,22.161334999999998,2000_2500m,0.9715518791591953
5036,18,2007,2008-03-31,16.630417,2000_2500m,0.3346225960642012
5037,18,2007,2008-04-30,21.935302,2000_2500m,0.11738774880089112
5038,18,2008,2008-10-31,19.962531,2000_2500m,0.05918949020423859
5039,18,2008,2008-11-30,22.836077,2000_2500m,0.21990970136461285
5040,18,2008,2008-12-31,39.392135,2000_2500m,0.6231046303732554
5041,18,2008,2009-01-31,17.538071,2000_2500m,0.5707198372702237
5042,18,2008,2009-02-28,29.452175,2000_2500m,0.711341590172696
5043,18,2008,2009-03-31,26.825538,2000_2500m,0.43756105627393826
5044,18,2008,2009-04-30,1.975521,2000_2500m,0.05180748594931823
5045,18,2009,2009-10-31,28.961854000000002,2000_2500m,0.038587826195547466
5046,18,2009,2009-11-30,29.744186,2000_2500m,0.11619809140673207
5047,18,2009,2009-12-31,19.304409,2000_2500m,0.5321272907799187
5048,18,2009,2010-01-31,15.548239,2000_2500m,0.2164735271516843
5049,18,2009,2010-02-28,2.2739469999999997,2000_2500m,-0.6054503174374483
5050,18,2009,2010-03-31,20.626846,2000_2500m,-0.5576074018563495
5051,18,2010,2010-11-30,20.147828,2000_2500m,-0.39962565767332603
5052,18,2010,2010-12-31,12.134316,2000_2500m,-0.09656258324563727
5053,18,2010,2011-01-31,52.911531000000004,2000_2500m,0.6866073216304686
5054,18,2010,2011-02-28,27.653812,2000_2500m,0.8392120923884118
5055,18,2010,2011-03-31,39.894543,2000_2500m,1.34298032865602
5056,18,2010,2011-04-30,30.387622,2000_2500m,0.9409927303066465
5057,18,2011,2011-10-31,31.698361,2000_2500m,1.0172344220004688
5058,18,2011,2011-11-30,39.526758,2000_2500m,1.0103826387691388
5059,18,2011,2011-12-31,19.748893,2000_2500m,0.8048582267842525
5060,18,2011,2012-01-31,35.434305,2000_2500m,0.8787152832908962
5061,18,2011,2012-02-29,19.138301000000002,2000_2500m,0.4491466261286485
5062,18,2011,2012-03-31,73.276286,2000_2500m,1.4643277445082
5063,18,2011,2012-04-30,22.923389,2000_2500m,1.2560778203475347
5064,18,2012,2012-10-31,12.820789000000001,2000_2500m,1.1454461889253467
5065,18,2012,2012-11-30,51.920908,2000_2500m,0.7377846381491219
5066,18,2012,2012-12-31,23.98822,2000_2500m,0.7595458656809143
5067,18,2012,2013-01-31,22.863539,2000_2500m,0.9569284417240387
5068,18,2012,2013-02-28,7.390485,2000_2500m,-0.05863184586021359
5069,18,2012,2013-03-31,34.355669,2000_2500m,0.21679607879662532
5070,18,2013,2013-10-31,16.341454,2000_2500m,0.04735041361866443
5071,18,2013,2013-11-30,44.287109,2000_2500m,0.8840628132878374
5072,18,2013,2013-12-31,12.746795,2000_2500m,0.4274284916226425
5073,18,2013,2014-01-31,36.532145,2000_2500m,0.8563042096259179
5074,18,2013,2014-02-28,12.872185,2000_2500m,0.15432948601607382
5075,18,2013,2014-03-31,52.78353,2000_2500m,1.0210900429338172
5076,18,2013,2014-04-30,0.7548239999999999,2000_2500m,0.2615517585186015
5077,18,2014,2014-10-31,2.972472,2000_2500m,0.00448333399857516
5078,18,2014,2014-11-30,47.375088000000005,2000_2500m,-0.14900994542716198
5079,18,2014,2014-12-31,5.695634999999999,2000_2500m,-0.008384780328106314
5080,18,2014,2015-01-31,19.950574,2000_2500m,0.4192537289968483
5081,18,2014,2015-02-28,20.322771,2000_2500m,-0.30530005302501595
5082,18,2014,2015-03-31,19.685271,2000_2500m,0.09721198940957969
5083,18,2014,2015-04-30,6.800853,2000_2500m,-0.2789377030486539
5084,18,2015,2015-11-30,63.376663,2000_2500m,0.7825122726312888
5085,18,2015,2015-12-31,18.301561,2000_2500m,0.7544349518746115
5086,18,2015,2016-01-31,11.439475999999999,2000_2500m,0.8474720244737172
5087,18,2015,2016-02-29,11.919808999999999,2000_2500m,-0.44600384156188605
5088,18,2015,2016-03-31,4.655078,2000_2500m,-0.9729011763274429
5089,18,2016,2016-10-31,51.143468999999996,2000_2500m,0.2935503906623917
5090,18,2016,2016-11-30,21.307104000000002,2000_2500m,0.512017355247776
5091,18,2016,2016-12-31,33.08934,2000_2500m,1.082741894273427
5092,18,2016,2017-01-31,18.946575,2000_2500m,0.4266829119784402
5093,18,2016,2017-02-28,42.217020000000005,2000_2500m,0.8697825466179687
5094,18,2016,2017-03-31,54.708533,2000_2500m,1.2652534766611354
5095,18,2016,2017-04-30,59.631067,2000_2500m,1.898046518963212
5096,18,2017,2017-10-31,50.463100999999995,2000_2500m,2.0133434522588463
5097,18,2017,2017-11-30,49.064427,2000_2500m,1.9348238335754886
5098,18,2017,2017-12-31,23.512117999999997,2000_2500m,1.385867105986139
5099,18,2017,2018-01-31,17.306638,2000_2500m,0.7829240304930841
5100,18,2017,2018-02-28,34.86414,2000_2500m,0.4800793348676225
5101,18,2017,2018-03-31,39.941211,2000_2500m,0.8275596889777717
5102,18,2017,2018-04-30,0.894831,2000_2500m,0.4804697306819592
5103,18,2018,2018-10-31,33.314555999999996,2000_2500m,0.4452372364059999
5104,18,2018,2018-11-30,24.045076,2000_2500m,0.05184052700139351
5105,18,2018,2018-12-31,17.344096,2000_2500m,0.45786878732317066
5106,18,2018,2019-01-31,14.216856,2000_2500m,-0.02048034996797223
5107,18,2018,2019-02-28,29.711578,2000_2500m,0.1316058117166248
5108,18,2018,2019-03-31,5.68518,2000_2500m,-0.19318719729764935
5109,18,2018,2019-04-30,6.868996,2000_2500m,-0.4256589493094688
5110,18,2019,2019-10-31,28.332113,2000_2500m,-0.4723555865097649
5111,18,2019,2019-11-30,21.694002,2000_2500m,0.015004266686457123
5112,18,2019,2019-12-31,55.991048,2000_2500m,1.0914172178852946
5113,18,2019,2020-01-31,19.687005,2000_2500m,0.9302027161633531
5114,18,2019,2020-02-29,32.979335,2000_2500m,1.1389653869032368
5115,18,2019,2020-03-31,34.260908,2000_2500m,0.7226050365677522
5116,18,2020,2020-10-31,45.168871,2000_2500m,1.2052800948175515
5117,18,2020,2020-11-30,39.389332,2000_2500m,1.3154007547178936
5118,18,2020,2020-12-31,42.250119,2000_2500m,1.4475109932354986
5119,18,2020,2021-01-31,14.059755,2000_2500m,0.8979559176388782
5120,18,2020,2021-02-28,29.602868,2000_2500m,0.7015961067359024
5121,18,2020,2021-03-31,24.202181,2000_2500m,0.29710790763503386
5122,18,2020,2021-04-30,33.306169,2000_2500m,0.7263976797684139
5123,18,2021,2021-10-31,11.542622,2000_2500m,0.32573617545607064
5124,18,2021,2021-11-30,74.321824,2000_2500m,1.3213293219184286
5125,18,2021,2021-12-31,61.098341,2000_2500m,1.759073818386386
5126,18,2021,2022-01-31,21.950263,2000_2500m,1.9095895217833745
5127,18,2021,2022-02-28,6.300768,2000_2500m,0.7721273412227657
5128,18,2021,2022-03-31,8.966967,2000_2500m,-0.6021055888156325
5129,18,2022,2022-10-31,14.799208,2000_2500m,-0.8834516247569998
5130,18,2022,2022-11-30,33.556658999999996,2000_2500m,0.02665822846715511
5131,18,2022,2022-12-31,28.148975,2000_2500m,0.4985780545782437
5132,18,2022,2023-01-31,2.460394999999999,2000_2500m,0.20564247837503402
5133,18,2022,2023-02-28,21.365350999999997,2000_2500m,-0.12353053769195317
5134,18,2022,2023-03-31,10.921504,2000_2500m,-0.6946243367332239
5135,19,1980,1980-10-31,12.448910000000001,2000_2500m,-0.34461343703221214
5136,19,1980,1980-11-30,43.468643,2000_2500m,0.2720821962297428
5137,19,1980,1980-12-31,66.516457,2000_2500m,1.375850204207633
5138,19,1980,1981-01-31,10.005,2000_2500m,1.3351081596358123
5139,19,1980,1981-02-28,28.6779,2000_2500m,1.0765360121919918
5140,19,1980,1981-03-31,19.072266,2000_2500m,0.03837835211867149
5141,19,1980,1981-04-30,26.477249,2000_2500m,0.4469951724924692
5142,19,1980,1981-05-31,63.318364,2000_2500m,1.1427242697931888
5143,19,1981,1981-10-31,29.731589,2000_2500m,1.3273323255348968
5144,19,1981,1981-11-30,10.090874,2000_2500m,1.0387473965033487
5145,19,1981,1981-12-31,29.366447,2000_2500m,0.32904408095740934
5146,19,1981,1982-01-31,38.12011,2000_2500m,0.5225223014724241
5147,19,1981,1982-02-28,34.604236,2000_2500m,1.019285592344782
5148,19,1981,1982-03-31,44.280770000000004,2000_2500m,1.2846275177294635
5149,19,1981,1982-04-30,30.196371,2000_2500m,1.1465321197020866
5150,19,1981,1982-05-31,14.524804,2000_2500m,0.7650779011973886
5151,19,1982,1982-10-31,17.754612,2000_2500m,0.16267199234507246
5152,19,1982,1982-11-30,22.796739,2000_2500m,-0.03522739203534724
5153,19,1982,1982-12-31,29.227075,2000_2500m,0.34313225577766737
5154,19,1982,1983-01-31,36.620317,2000_2500m,0.7577990157160375
5155,19,1982,1983-02-28,13.112243999999999,2000_2500m,0.5530599526078612
5156,19,1982,1983-03-31,28.997245,2000_2500m,0.5480066626172031
5157,19,1982,1983-04-30,34.701848000000005,2000_2500m,0.5054425738319442
5158,19,1983,1983-10-31,21.271558,2000_2500m,0.6819417067421274
5159,19,1983,1983-11-30,26.759236,2000_2500m,0.6346747644698703
5160,19,1983,1983-12-31,17.635025,2000_2500m,0.24314282007740548
5161,19,1983,1984-01-31,39.01627,2000_2500m,0.6490789759193061
5162,19,1983,1984-02-29,15.101583999999999,2000_2500m,0.3897510696298748
5163,19,1983,1984-03-31,24.720511000000002,2000_2500m,0.5503947614574572
5164,19,1983,1984-04-30,21.923051,2000_2500m,0.14385630978549963
5165,19,1983,1984-05-31,56.964639,2000_2500m,1.04736909509654
5166,19,1984,1984-10-31,26.422561,2000_2500m,1.0785582194824492
5167,19,1984,1984-11-30,20.568575,2000_2500m,1.053764694625183
5168,19,1984,1984-12-31,36.78114,2000_2500m,0.6567343175134437
5169,19,1984,1985-01-31,4.649039999999999,2000_2500m,0.15040413103427538
5170,19,1984,1985-02-28,22.589472999999998,2000_2500m,0.20195133303254661
5171,19,1984,1985-03-31,12.150758,2000_2500m,-0.5242855724952631
5172,19,1984,1985-04-30,33.106244,2000_2500m,0.2966629386907346
5173,19,1985,1985-10-31,61.604639,2000_2500m,1.106706966430763
5174,19,1985,1985-11-30,25.017042,2000_2500m,1.3307064369878803
5175,19,1985,1985-12-31,5.8458179999999995,2000_2500m,0.8346145160281152
5176,19,1985,1986-01-31,19.802323,2000_2500m,-0.16189129124900667
5177,19,1985,1986-02-28,44.876124000000004,2000_2500m,0.36084365247494926
5178,19,1985,1986-03-31,28.022443000000003,2000_2500m,0.8392364506199771
5179,19,1985,1986-04-30,23.358651000000002,2000_2500m,0.9087525630698273
5180,19,1985,1986-05-31,60.95889,2000_2500m,1.204071010942021
5181,19,1986,1986-10-31,21.736486,2000_2500m,1.0920862824630566
5182,19,1986,1986-11-30,47.268876,2000_2500m,1.498250824539753
5183,19,1986,1986-12-31,9.954675,2000_2500m,0.5530687609921917
5184,19,1986,1987-01-31,24.460517,2000_2500m,0.6122413946655185
5185,19,1986,1987-02-28,18.302929,2000_2500m,-0.10204562906244319
5186,19,1986,1987-03-31,41.458023,2000_2500m,0.6662103056344455
5187,19,1986,1987-04-30,26.713056,2000_2500m,0.7132389215083526
5188,19,1987,1987-11-30,10.522429,2000_2500m,0.5472076915131778
5189,19,1987,1987-12-31,45.746133,2000_2500m,0.6399740835473899
5190,19,1987,1988-01-31,33.740491999999996,2000_2500m,0.7854637959153246
5191,19,1987,1988-02-29,22.412138,2000_2500m,1.0157125603946222
5192,19,1987,1988-03-31,35.450966,2000_2500m,0.8174403406503989
5193,19,1987,1988-04-30,53.341853,2000_2500m,1.1841513414562508
5194,19,1987,1988-05-31,14.901644000000001,2000_2500m,1.0489576550590534
5195,19,1988,1988-10-31,20.322263,2000_2500m,0.7562021971310189
5196,19,1988,1988-11-30,22.75522,2000_2500m,0.04442650016933059
5197,19,1988,1988-12-31,26.326508,2000_2500m,0.3341932455720776
5198,19,1988,1989-01-31,66.18733,2000_2500m,1.2548919856187553
5199,19,1988,1989-02-28,17.792705,2000_2500m,1.1682922766595754
5200,19,1988,1989-03-31,22.134264,2000_2500m,1.093179871345677
5201,19,1988,1989-04-30,45.916844,2000_2500m,0.7001628451753266
5202,19,1989,1989-10-31,20.689725,2000_2500m,0.7597680682440517
5203,19,1989,1989-11-30,52.482227,2000_2500m,1.3199503283475351
5204,19,1989,1989-12-31,19.882267000000002,2000_2500m,0.8462192704162134
5205,19,1989,1990-01-31,46.956695,2000_2500m,1.3238655609957357
5206,19,1989,1990-02-28,40.525139,2000_2500m,1.1157676938938088
5207,19,1989,1990-03-31,27.207888,2000_2500m,1.2449058296617066
5208,19,1989,1990-04-30,39.880621,2000_2500m,1.120257648612645
5209,19,1989,1990-05-31,40.877424,2000_2500m,1.1265848101172828
5210,19,1990,1990-10-31,61.651836,2000_2500m,1.691146405358421
5211,19,1990,1990-11-30,91.308196,2000_2500m,2.393228583479122
5212,19,1990,1990-12-31,48.064502,2000_2500m,2.4818151103288453
5213,19,1990,1991-01-31,17.278206,2000_2500m,1.899385734471979
5214,19,1990,1991-02-28,23.823482,2000_2500m,0.7684127220531243
5215,19,1990,1991-03-31,38.006249,2000_2500m,0.556315541071852
5216,19,1990,1991-04-30,32.47056,2000_2500m,0.8707094434524493
5217,19,1991,1991-10-31,40.432155,2000_2500m,1.1789354275188915
5218,19,1991,1991-11-30,31.403761,2000_2500m,1.060203973151907
5219,19,1991,1991-12-31,19.997041,2000_2500m,0.822010162169172
5220,19,1991,1992-01-31,38.202139,2000_2500m,0.7772611465442042
5221,19,1991,1992-02-29,22.475034,2000_2500m,0.5904577493893656
5222,19,1991,1992-03-31,11.7612,2000_2500m,0.4057376508293691
5223,19,1991,1992-04-30,18.953727999999998,2000_2500m,-0.08851554617962044
5224,19,1992,1992-10-31,22.943064,2000_2500m,-0.07517495475878762
5225,19,1992,1992-11-30,23.489312,2000_2500m,0.2361925487441388
5226,19,1992,1992-12-31,23.945241,2000_2500m,0.35737104379954543
5227,19,1992,1993-01-31,9.761706,2000_2500m,0.02321562666853598
5228,19,1992,1993-02-28,8.874615,2000_2500m,-0.41511734586194876
5229,19,1992,1993-03-31,47.646884,2000_2500m,0.25841393064970786
